case_id,process_name,activity,timestamp,resource,outcome,service_name,process_id,service_id,lifecycle,application_status,duration_hours,variant
P2-C0073,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-22T12:51:36Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.43,V3_EmploymentIneligible
P2-C0074,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-01T12:40:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.67,V3_EmploymentIneligible
P2-C0074,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-02T05:03:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,16.39,V3_EmploymentIneligible
P2-C0074,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-04T01:53:24Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,44.83,V3_EmploymentIneligible
P2-C0074,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-05T19:15:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,86.2,V3_EmploymentIneligible
P2-C0074,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-06T00:58:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,5.72,V3_EmploymentIneligible
P2-C0074,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-06T10:04:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,9.1,V3_EmploymentIneligible
P2-C0074,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-07T09:11:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,23.11,V3_EmploymentIneligible
P2-C0074,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-07T15:04:12Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,5.88,V3_EmploymentIneligible
P2-C0074,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-07T15:38:24Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.57,V3_EmploymentIneligible
P2-C0075,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-31T09:43:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.72,V3_EmploymentIneligible
P2-C0075,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-31T17:00:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,7.28,V3_EmploymentIneligible
P2-C0075,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-08-02T14:04:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,45.08,V3_EmploymentIneligible
P2-C0075,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-08-03T01:36:36Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,56.61,V3_EmploymentIneligible
P2-C0075,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-08-03T05:45:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,4.15,V3_EmploymentIneligible
P2-C0075,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-08-03T23:45:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,18.0,V3_EmploymentIneligible
P2-C0075,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-08-05T13:21:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,37.59,V3_EmploymentIneligible
P2-C0075,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-08-05T23:37:48Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,10.28,V3_EmploymentIneligible
P2-C0075,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-08-05T23:51:00Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.22,V3_EmploymentIneligible
P2-C0076,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-05T10:32:24Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.54,V3_EmploymentIneligible
P2-C0076,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-05T19:13:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.68,V3_EmploymentIneligible
P2-C0076,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-07T10:31:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,39.3,V3_EmploymentIneligible
P2-C0076,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-08T07:21:36Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,60.14,V3_EmploymentIneligible
P2-C0076,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-08T09:16:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.92,V3_EmploymentIneligible
P2-C0076,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-09T06:07:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,20.84,V3_EmploymentIneligible
P2-C0076,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-10T06:05:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,23.97,V3_EmploymentIneligible
P2-C0076,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-10T14:13:48Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,8.14,V3_EmploymentIneligible
P2-C0076,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-10T14:40:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.44,V3_EmploymentIneligible
P2-C0077,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-11T12:03:36Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.06,V4_HousingIneligible
P2-C0077,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-11T20:30:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.45,V4_HousingIneligible
P2-C0077,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-13T14:04:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,41.57,V4_HousingIneligible
P2-C0077,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-13T23:10:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,50.66,V4_HousingIneligible
P2-C0077,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-14T03:39:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,4.48,V4_HousingIneligible
P2-C0077,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-14T20:13:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,16.57,V4_HousingIneligible
P2-C0077,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-15T01:32:24Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,5.32,V4_HousingIneligible
P2-C0077,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-15T02:07:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.58,V4_HousingIneligible
P2-C0078,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-12T09:47:24Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.79,V4_HousingIneligible
P2-C0078,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-12T19:52:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,10.08,V4_HousingIneligible
P2-C0078,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-14T19:27:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,47.59,V4_HousingIneligible
P2-C0078,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-15T22:07:12Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,74.25,V4_HousingIneligible
P2-C0078,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-16T01:22:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,3.26,V4_HousingIneligible
P2-C0078,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-16T19:58:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,18.59,V4_HousingIneligible
P2-C0078,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-17T00:27:36Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,4.49,V4_HousingIneligible
P2-C0078,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-17T00:44:24Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.28,V4_HousingIneligible
P2-C0079,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-29T09:42:36Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.71,V4_HousingIneligible
P2-C0079,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-29T17:44:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.03,V4_HousingIneligible
P2-C0079,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-31T06:26:24Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,36.7,V4_HousingIneligible
P2-C0079,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-31T16:46:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,47.03,V4_HousingIneligible
P2-C0079,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-31T20:42:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,3.93,V4_HousingIneligible
P2-C0079,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-08-01T08:24:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,11.71,V4_HousingIneligible
P2-C0079,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-08-01T16:25:48Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,8.02,V4_HousingIneligible
P2-C0079,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-08-01T16:51:00Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.42,V4_HousingIneligible
P2-C0080,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-09T17:51:36Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.86,V4_HousingIneligible
P2-C0080,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-10T05:10:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,11.31,V4_HousingIneligible
P2-C0080,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-12T19:24:36Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,62.24,V4_HousingIneligible
P2-C0080,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-12T20:42:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,63.54,V4_HousingIneligible
P2-C0080,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-12T23:28:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,2.77,V4_HousingIneligible
P2-C0080,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-13T17:02:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,17.56,V4_HousingIneligible
P2-C0080,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-13T20:07:12Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,3.08,V4_HousingIneligible
P2-C0080,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-13T20:33:36Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.44,V4_HousingIneligible
P2-C0081,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-26T16:03:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.05,V4_HousingIneligible
P2-C0081,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-26T23:09:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,7.1,V4_HousingIneligible
P2-C0081,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-28T09:05:24Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,33.94,V4_HousingIneligible
P2-C0081,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-28T11:10:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,36.03,V4_HousingIneligible
P2-C0081,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-28T13:52:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,2.7,V4_HousingIneligible
P2-C0081,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-28T22:32:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.66,V4_HousingIneligible
P2-C0081,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-29T05:40:48Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,7.14,V4_HousingIneligible
P2-C0081,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-29T06:17:24Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.61,V4_HousingIneligible
P2-C0082,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-03T11:10:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.17,V4_HousingIneligible
P2-C0082,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-04T02:09:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,14.98,V4_HousingIneligible
P2-C0082,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-06T04:25:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,50.27,V4_HousingIneligible
P2-C0082,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-06T06:46:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,52.63,V4_HousingIneligible
P2-C0082,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-06T10:16:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,3.49,V4_HousingIneligible
P2-C0082,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-06T16:56:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,6.67,V4_HousingIneligible
P2-C0082,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-06T23:55:12Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,6.98,V4_HousingIneligible
P2-C0082,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-07T00:26:24Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.52,V4_HousingIneligible
P2-C0083,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-24T17:09:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.15,V4_HousingIneligible
P2-C0083,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-25T04:06:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,10.96,V4_HousingIneligible
P2-C0083,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-27T07:50:24Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,51.73,V4_HousingIneligible
P2-C0083,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-28T05:47:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,73.68,V4_HousingIneligible
P2-C0083,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-28T07:52:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,2.09,V4_HousingIneligible
P2-C0083,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-28T17:03:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,9.18,V4_HousingIneligible
P2-C0083,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-28T23:51:36Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,6.8,V4_HousingIneligible
P2-C0083,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-29T00:43:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.86,V4_HousingIneligible
P2-C0084,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-23T15:42:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.7,V4_HousingIneligible
P2-C0084,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-24T00:56:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,9.24,V4_HousingIneligible
P2-C0084,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-25T18:00:00Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,41.06,V4_HousingIneligible
P2-C0084,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-27T04:39:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,75.72,V4_HousingIneligible
P2-C0084,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-27T08:21:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,3.69,V4_HousingIneligible
P2-C0084,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-27T16:48:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.45,V4_HousingIneligible
P2-C0084,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-27T23:00:36Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,6.21,V4_HousingIneligible
P2-C0084,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-27T23:27:00Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.44,V4_HousingIneligible
P2-C0085,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-07T16:28:48Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.48,V4_HousingIneligible
P2-C0085,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-07T23:39:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,7.17,V4_HousingIneligible
P2-C0085,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-09T12:45:36Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,37.11,V4_HousingIneligible
P2-C0085,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-10T01:09:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,49.5,V4_HousingIneligible
P2-C0085,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-10T02:50:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,1.69,V4_HousingIneligible
P2-C0085,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-10T14:06:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,11.26,V4_HousingIneligible
P2-C0085,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-11T00:12:36Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,10.11,V4_HousingIneligible
P2-C0085,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-11T00:39:00Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.44,V4_HousingIneligible
P2-C0086,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-04T14:36:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.6,V4_HousingIneligible
P2-C0086,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-05T03:00:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,12.4,V4_HousingIneligible
P2-C0086,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-06T21:39:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,42.66,V4_HousingIneligible
P2-C0086,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-07T12:00:00Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,57.0,V4_HousingIneligible
P2-C0086,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-07T15:07:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,3.12,V4_HousingIneligible
P2-C0086,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-07T23:22:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.26,V4_HousingIneligible
P2-C0086,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-08T02:51:00Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,3.47,V4_HousingIneligible
P2-C0086,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-08T03:12:00Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.35,V4_HousingIneligible
P2-C0087,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-07T16:57:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.95,V4_HousingIneligible
P2-C0087,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-08T06:50:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,13.89,V4_HousingIneligible
P2-C0087,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-10T13:49:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,54.99,V4_HousingIneligible
P2-C0087,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-10T14:10:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,55.34,V4_HousingIneligible
P2-C0087,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-10T18:10:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,4.0,V4_HousingIneligible
P2-C0087,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-11T03:53:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,9.71,V4_HousingIneligible
P2-C0087,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-11T08:28:48Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,4.59,V4_HousingIneligible
P2-C0087,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-11T08:59:24Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.51,V4_HousingIneligible
P2-C0088,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-15T12:51:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.85,V4_HousingIneligible
P2-C0088,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-15T22:29:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,9.64,V4_HousingIneligible
P2-C0088,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-17T17:27:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,42.96,V4_HousingIneligible
P2-C0088,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-18T05:25:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,54.94,V4_HousingIneligible
P2-C0088,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-18T08:33:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,3.13,V4_HousingIneligible
P2-C0088,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-18T15:26:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,6.88,V4_HousingIneligible
P2-C0088,Housing Rental Subsidy Application and Eligibility Verification Process,Reject Application,2026-07-18T18:40:12Z,Housing Security Department,rejected,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,3.23,V4_HousingIneligible
P2-C0088,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-18T19:10:48Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,rejected,0.51,V4_HousingIneligible
