case_id,process_name,process_id,service_name,service_id,activity,timestamp,resource,lifecycle,outcome,application_status,duration_hours,variant
P1-C0064,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-15T13:47:24Z,Citizen,complete,in_progress,pending,0.79,V2_SingleSupplement
P1-C0064,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-15T16:26:24Z,Public Security Department,complete,in_progress,pending,2.65,V2_SingleSupplement
P1-C0064,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-16T06:30:36Z,Public Security Department,complete,in_progress,pending,14.07,V2_SingleSupplement
P1-C0064,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-16T09:16:12Z,Public Security Department,complete,pending_documents,additional_documents_required,2.76,V2_SingleSupplement
P1-C0064,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-19T17:57:36Z,Citizen,complete,in_progress,under_review,80.69,V2_SingleSupplement
P1-C0064,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-20T01:33:00Z,Public Security Department,complete,in_progress,under_review,7.59,V2_SingleSupplement
P1-C0064,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-22T18:40:12Z,Public Security Department,complete,in_progress,under_review,65.12,V2_SingleSupplement
P1-C0064,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-07-23T04:40:12Z,Public Security Department,complete,approved,approved,10.0,V2_SingleSupplement
P1-C0064,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-23T04:57:36Z,CityStart Platform,complete,in_progress,approved,0.29,V2_SingleSupplement
P1-C0065,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-09T15:49:48Z,Citizen,complete,in_progress,pending,0.83,V2_SingleSupplement
P1-C0065,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-09T21:08:24Z,Public Security Department,complete,in_progress,pending,5.31,V2_SingleSupplement
P1-C0065,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-10T16:09:00Z,Public Security Department,complete,in_progress,pending,19.01,V2_SingleSupplement
P1-C0065,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-10T18:41:24Z,Public Security Department,complete,pending_documents,additional_documents_required,2.54,V2_SingleSupplement
P1-C0065,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-13T13:27:00Z,Citizen,complete,in_progress,under_review,66.76,V2_SingleSupplement
P1-C0065,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-14T06:20:24Z,Public Security Department,complete,in_progress,under_review,16.89,V2_SingleSupplement
P1-C0065,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-17T20:25:12Z,Public Security Department,complete,in_progress,under_review,86.08,V2_SingleSupplement
P1-C0065,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-07-18T03:39:36Z,Public Security Department,complete,approved,approved,7.24,V2_SingleSupplement
P1-C0065,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-18T03:48:00Z,CityStart Platform,complete,in_progress,approved,0.14,V2_SingleSupplement
P1-C0066,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-27T16:42:00Z,Citizen,complete,in_progress,pending,0.7,V3_ReviewRejection
P1-C0066,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-28T00:00:00Z,Public Security Department,complete,in_progress,pending,7.3,V3_ReviewRejection
P1-C0066,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-28T09:42:00Z,Public Security Department,complete,in_progress,pending,9.7,V3_ReviewRejection
P1-C0066,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-01T14:48:00Z,Public Security Department,complete,in_progress,under_review,101.1,V3_ReviewRejection
P1-C0066,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-08-01T22:21:00Z,Public Security Department,complete,rejected,rejected,7.55,V3_ReviewRejection
P1-C0066,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-01T23:05:24Z,CityStart Platform,complete,in_progress,rejected,0.74,V3_ReviewRejection
P1-C0067,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-02T12:19:12Z,Citizen,complete,in_progress,pending,1.32,V3_ReviewRejection
P1-C0067,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-02T18:12:00Z,Public Security Department,complete,in_progress,pending,5.88,V3_ReviewRejection
P1-C0067,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-03T01:51:36Z,Public Security Department,complete,in_progress,pending,7.66,V3_ReviewRejection
P1-C0067,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-05T20:29:24Z,Public Security Department,complete,in_progress,under_review,66.63,V3_ReviewRejection
P1-C0067,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-06T02:17:24Z,Public Security Department,complete,rejected,rejected,5.8,V3_ReviewRejection
P1-C0067,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-06T02:54:00Z,CityStart Platform,complete,in_progress,rejected,0.61,V3_ReviewRejection
P1-C0068,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-04T17:31:48Z,Citizen,complete,in_progress,pending,0.53,V3_ReviewRejection
P1-C0068,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-04T18:57:00Z,Public Security Department,complete,in_progress,pending,1.42,V3_ReviewRejection
P1-C0068,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-05T04:15:00Z,Public Security Department,complete,in_progress,pending,9.3,V3_ReviewRejection
P1-C0068,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-08T05:55:48Z,Public Security Department,complete,in_progress,under_review,73.68,V3_ReviewRejection
P1-C0068,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-08T13:35:24Z,Public Security Department,complete,rejected,rejected,7.66,V3_ReviewRejection
P1-C0068,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-08T13:51:36Z,CityStart Platform,complete,in_progress,rejected,0.27,V3_ReviewRejection
P1-C0069,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-17T17:37:12Z,Citizen,complete,in_progress,pending,0.62,V3_ReviewRejection
P1-C0069,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-17T22:03:00Z,Public Security Department,complete,in_progress,pending,4.43,V3_ReviewRejection
P1-C0069,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-18T05:28:12Z,Public Security Department,complete,in_progress,pending,7.42,V3_ReviewRejection
P1-C0069,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-22T11:22:12Z,Public Security Department,complete,in_progress,under_review,101.9,V3_ReviewRejection
P1-C0069,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-22T17:49:48Z,Public Security Department,complete,rejected,rejected,6.46,V3_ReviewRejection
P1-C0069,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-22T18:13:12Z,CityStart Platform,complete,in_progress,rejected,0.39,V3_ReviewRejection
P1-C0070,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-28T11:31:48Z,Citizen,complete,in_progress,pending,0.53,V3_ReviewRejection
P1-C0070,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-28T15:11:24Z,Public Security Department,complete,in_progress,pending,3.66,V3_ReviewRejection
P1-C0070,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-29T13:41:24Z,Public Security Department,complete,in_progress,pending,22.5,V3_ReviewRejection
P1-C0070,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-01T10:26:24Z,Public Security Department,complete,in_progress,under_review,68.75,V3_ReviewRejection
P1-C0070,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-08-01T20:37:12Z,Public Security Department,complete,rejected,rejected,10.18,V3_ReviewRejection
P1-C0070,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-01T21:02:24Z,CityStart Platform,complete,in_progress,rejected,0.42,V3_ReviewRejection
P1-C0071,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-02T17:03:00Z,Citizen,complete,in_progress,pending,1.05,V3_ReviewRejection
P1-C0071,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-02T19:54:00Z,Public Security Department,complete,in_progress,pending,2.85,V3_ReviewRejection
P1-C0071,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-03T03:40:12Z,Public Security Department,complete,in_progress,pending,7.77,V3_ReviewRejection
P1-C0071,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-06T22:32:24Z,Public Security Department,complete,in_progress,under_review,90.87,V3_ReviewRejection
P1-C0071,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-07T07:07:48Z,Public Security Department,complete,rejected,rejected,8.59,V3_ReviewRejection
P1-C0071,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-07T07:24:00Z,CityStart Platform,complete,in_progress,rejected,0.27,V3_ReviewRejection
P1-C0072,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-11T15:13:12Z,Citizen,complete,in_progress,pending,1.22,V3_ReviewRejection
P1-C0072,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-11T19:53:24Z,Public Security Department,complete,in_progress,pending,4.67,V3_ReviewRejection
P1-C0072,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-12T01:22:12Z,Public Security Department,complete,in_progress,pending,5.48,V3_ReviewRejection
P1-C0072,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-17T05:44:24Z,Public Security Department,complete,in_progress,under_review,124.37,V3_ReviewRejection
P1-C0072,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-17T12:16:48Z,Public Security Department,complete,rejected,rejected,6.54,V3_ReviewRejection
P1-C0072,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-17T12:45:00Z,CityStart Platform,complete,in_progress,rejected,0.47,V3_ReviewRejection
P1-C0073,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-22T13:44:24Z,Citizen,complete,in_progress,pending,0.74,V3_ReviewRejection
P1-C0073,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-22T17:01:48Z,Public Security Department,complete,in_progress,pending,3.29,V3_ReviewRejection
P1-C0073,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-23T14:40:12Z,Public Security Department,complete,in_progress,pending,21.64,V3_ReviewRejection
P1-C0073,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-27T17:15:00Z,Public Security Department,complete,in_progress,under_review,98.58,V3_ReviewRejection
P1-C0073,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-28T00:12:00Z,Public Security Department,complete,rejected,rejected,6.95,V3_ReviewRejection
P1-C0073,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-28T00:38:24Z,CityStart Platform,complete,in_progress,rejected,0.44,V3_ReviewRejection
P1-C0074,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-26T14:46:12Z,Citizen,complete,in_progress,pending,0.77,V3_ReviewRejection
P1-C0074,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-26T18:49:12Z,Public Security Department,complete,in_progress,pending,4.05,V3_ReviewRejection
P1-C0074,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-27T01:31:12Z,Public Security Department,complete,in_progress,pending,6.7,V3_ReviewRejection
P1-C0074,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-29T22:11:24Z,Public Security Department,complete,in_progress,under_review,68.67,V3_ReviewRejection
P1-C0074,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-30T05:41:24Z,Public Security Department,complete,rejected,rejected,7.5,V3_ReviewRejection
P1-C0074,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-30T06:18:00Z,CityStart Platform,complete,in_progress,rejected,0.61,V3_ReviewRejection
P1-C0075,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-09T13:43:12Z,Citizen,complete,in_progress,pending,0.72,V3_ReviewRejection
P1-C0075,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-09T16:26:24Z,Public Security Department,complete,in_progress,pending,2.72,V3_ReviewRejection
P1-C0075,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-10T11:21:00Z,Public Security Department,complete,in_progress,pending,18.91,V3_ReviewRejection
P1-C0075,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-15T23:51:00Z,Public Security Department,complete,in_progress,under_review,132.5,V3_ReviewRejection
P1-C0075,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-16T04:36:36Z,Public Security Department,complete,rejected,rejected,4.76,V3_ReviewRejection
P1-C0075,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-16T05:10:48Z,CityStart Platform,complete,in_progress,rejected,0.57,V3_ReviewRejection
P1-C0076,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-30T10:39:00Z,Citizen,complete,in_progress,pending,0.65,V3_ReviewRejection
P1-C0076,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-30T13:52:48Z,Public Security Department,complete,in_progress,pending,3.23,V3_ReviewRejection
P1-C0076,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-30T18:10:12Z,Public Security Department,complete,in_progress,pending,4.29,V3_ReviewRejection
P1-C0076,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-03T11:12:00Z,Public Security Department,complete,in_progress,under_review,89.03,V3_ReviewRejection
P1-C0076,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-08-03T15:13:48Z,Public Security Department,complete,rejected,rejected,4.03,V3_ReviewRejection
P1-C0076,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-03T15:58:48Z,CityStart Platform,complete,in_progress,rejected,0.75,V3_ReviewRejection
P1-C0077,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-23T15:58:12Z,Citizen,complete,in_progress,pending,0.97,V3_ReviewRejection
P1-C0077,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-23T18:14:24Z,Public Security Department,complete,in_progress,pending,2.27,V3_ReviewRejection
P1-C0077,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-24T03:21:00Z,Public Security Department,complete,in_progress,pending,9.11,V3_ReviewRejection
P1-C0077,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-27T06:28:48Z,Public Security Department,complete,in_progress,under_review,75.13,V3_ReviewRejection
P1-C0077,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-27T16:54:36Z,Public Security Department,complete,rejected,rejected,10.43,V3_ReviewRejection
P1-C0077,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-27T17:18:00Z,CityStart Platform,complete,in_progress,rejected,0.39,V3_ReviewRejection
P1-C0078,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-30T16:39:00Z,Citizen,complete,in_progress,pending,0.65,V3_ReviewRejection
P1-C0078,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-30T19:13:48Z,Public Security Department,complete,in_progress,pending,2.58,V3_ReviewRejection
P1-C0078,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-31T03:48:00Z,Public Security Department,complete,in_progress,pending,8.57,V3_ReviewRejection
P1-C0078,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-03T04:26:24Z,Public Security Department,complete,in_progress,under_review,72.64,V3_ReviewRejection
P1-C0078,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-08-03T09:01:12Z,Public Security Department,complete,rejected,rejected,4.58,V3_ReviewRejection
P1-C0078,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-03T09:33:00Z,CityStart Platform,complete,in_progress,rejected,0.53,V3_ReviewRejection
P1-C0079,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-20T16:42:00Z,Citizen,complete,in_progress,pending,0.7,V3_ReviewRejection
P1-C0079,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-20T18:33:00Z,Public Security Department,complete,in_progress,pending,1.85,V3_ReviewRejection
P1-C0079,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-21T05:09:36Z,Public Security Department,complete,in_progress,pending,10.61,V3_ReviewRejection
P1-C0079,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-25T03:19:48Z,Public Security Department,complete,in_progress,under_review,94.17,V3_ReviewRejection
P1-C0079,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-25T11:30:36Z,Public Security Department,complete,rejected,rejected,8.18,V3_ReviewRejection
P1-C0079,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-25T12:03:36Z,CityStart Platform,complete,in_progress,rejected,0.55,V3_ReviewRejection
P1-C0080,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-18T13:13:12Z,Citizen,complete,in_progress,pending,1.22,V3_ReviewRejection
P1-C0080,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-18T17:42:36Z,Public Security Department,complete,in_progress,pending,4.49,V3_ReviewRejection
P1-C0080,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-19T01:22:12Z,Public Security Department,complete,in_progress,pending,7.66,V3_ReviewRejection
P1-C0080,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-07-21T14:56:24Z,Public Security Department,complete,in_progress,under_review,61.57,V3_ReviewRejection
P1-C0080,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Reject Application,2026-07-21T19:40:12Z,Public Security Department,complete,rejected,rejected,4.73,V3_ReviewRejection
P1-C0080,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-07-21T20:12:36Z,CityStart Platform,complete,in_progress,rejected,0.54,V3_ReviewRejection
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-21T12:40:48Z,Citizen,complete,in_progress,pending,0.68,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-21T14:41:24Z,Public Security Department,complete,in_progress,pending,2.01,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-21T22:06:00Z,Public Security Department,complete,in_progress,pending,7.41,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-22T00:40:12Z,Public Security Department,complete,pending_documents,additional_documents_required,2.57,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-25T23:07:48Z,Citizen,complete,in_progress,under_review,94.46,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-26T09:38:24Z,Public Security Department,complete,in_progress,under_review,10.51,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-26T12:07:48Z,Public Security Department,complete,pending_documents,additional_documents_required,2.49,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-30T05:10:48Z,Citizen,complete,in_progress,under_review,89.05,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-30T13:49:12Z,Public Security Department,complete,in_progress,under_review,8.64,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-04T10:12:00Z,Public Security Department,complete,in_progress,under_review,116.38,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-08-04T19:34:12Z,Public Security Department,complete,approved,approved,9.37,V4_MultipleSupplements
P1-C0081,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-04T20:04:12Z,CityStart Platform,complete,in_progress,approved,0.5,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-27T09:30:36Z,Citizen,complete,in_progress,pending,0.51,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-27T16:16:12Z,Public Security Department,complete,in_progress,pending,6.76,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-28T02:22:12Z,Public Security Department,complete,in_progress,pending,10.1,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-28T03:44:24Z,Public Security Department,complete,pending_documents,additional_documents_required,1.37,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-07-30T18:16:48Z,Citizen,complete,in_progress,under_review,62.54,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-31T03:42:36Z,Public Security Department,complete,in_progress,under_review,9.43,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-31T05:36:36Z,Public Security Department,complete,pending_documents,additional_documents_required,1.9,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-08-02T00:42:00Z,Citizen,complete,in_progress,under_review,43.09,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-08-02T08:21:36Z,Public Security Department,complete,in_progress,under_review,7.66,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-07T01:54:00Z,Public Security Department,complete,in_progress,under_review,113.54,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Approve Application,2026-08-07T07:37:48Z,Public Security Department,complete,approved,approved,5.73,V4_MultipleSupplements
P1-C0082,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Notify Applicant,2026-08-07T08:12:00Z,CityStart Platform,complete,in_progress,approved,0.57,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Residence Permit Application,2026-07-29T10:42:36Z,Citizen,complete,in_progress,pending,0.71,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Validate Identity,2026-07-29T17:00:36Z,Public Security Department,complete,in_progress,pending,6.3,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-07-30T12:08:24Z,Public Security Department,complete,in_progress,pending,19.13,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-07-30T14:24:00Z,Public Security Department,complete,pending_documents,additional_documents_required,2.26,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-08-03T02:26:24Z,Citizen,complete,in_progress,under_review,84.04,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-08-03T12:19:12Z,Public Security Department,complete,in_progress,under_review,9.88,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Request Additional Documents,2026-08-03T15:19:48Z,Public Security Department,complete,pending_documents,additional_documents_required,3.01,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Submit Additional Documents,2026-08-05T15:52:48Z,Citizen,complete,in_progress,under_review,48.55,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Check Submitted Documents,2026-08-06T01:51:00Z,Public Security Department,complete,in_progress,under_review,9.97,V4_MultipleSupplements
P1-C0083,Residence Permit Application and Additional Document Process,P1,Residence Permit Application Service,S2,Review Application,2026-08-09T08:14:24Z,Public Security Department,complete,in_progress,under_review,78.39,V4_MultipleSupplements
